id	created_at	full_text
819884132683563009	2017-01-13 12:29:44	[nsl]: due to a track fault, pls add 15mins additional travel time between #cityhall &amp; #angmokio. train service is still available.
816443736292872192	2017-01-04 00:38:50	[ewl]update:track fault cleared, trains are progressively returning to normal speed.
816439643977592832	2017-01-04 00:22:34	[ewl]update: pls expect 15mins travel time fr #boonlay to #clementi towards #pasirris due to track fault. train service is still available.
816435339258576896	2017-01-04 00:05:28	[ewl]update: trains are running slower due to track fault near #clementi. train service is still available.
816430912858558464	2017-01-03 23:47:52	[ewl]: due to a track fault, pls add 10 mins travel time from #boonlay to #clementi towards #pasirris. train service is still available.
815228967481286657	2016-12-31 16:11:46	here's wishing everyone a happy new year! from all of us at smrt 😊🎉 https://t.co/pqmr7ank5a
815202779190788098	2016-12-31 14:27:42	[msg from spf]:mbs waterfront &amp; event plaza are congested due to the #mbsc2017 event. commuters are advised to avoid bayfront mrt station.
812114976529739776	2016-12-23 01:57:53	[ewl]update:track fault cleared, trains are progressively returning to normal speed from #tanahmerah to #eunos towards #jookoon .
812087387849310208	2016-12-23 00:08:15	[ewl] update: pls add 10 mins travel time from #tanahmerah towards #jookoon. we are working to recover service. train svc still available.
812082634641707008	2016-12-22 23:49:22	[ewl]update:due to a track fault at #eunos, pls add 10 mins travel time from #tanahmerah towards #jookoon. train svc is still available.
812078648035414016	2016-12-22 23:33:32	[ewl]update:pls add 10 mins travel time from #tanahmerah towards #jookoon,due to a track fault at #eunos. train svc is still available
812073833855209472	2016-12-22 23:14:24	[ewl]: due to a track fault, pls add 10 mins travel time from #tanahmerah to #eunos towards #jookoon. train service is still available.
812056541771677696	2016-12-22 22:05:41	[ewl] cleared: free regular bus between #outrampark &amp; #aljunied have ceased.
812053122231115776	2016-12-22 21:52:06	[ewl] cleared: free bridging bus services between #outrampark &amp; #aljunied have ceased. free regular bus service is still available.
812050862214262784	2016-12-22 21:43:07	[ewl] cleared: train services between #outrampark &amp; #aljunied have resumed.
812049319490568192	2016-12-22 21:36:59	[ewl] update: free regular bus &amp; free bridging bus services are available between #outrampark &amp; #aljunied.
812048385045729280	2016-12-22 21:33:16	[ewl] no train service between #outrampark &amp; #aljunied due to a traction power fault near #bugis.
811910347397304320	2016-12-22 12:24:46	[ewl]cleared: train services from #aljunied to #eunos have resumed.
811906203928305666	2016-12-22 12:08:18	[ewl]: due to a track fault, pls add 5 mins travel time from #aljunied to #eunos towards #pasirris. train service is still available.
811901959506513920	2016-12-22 11:51:26	[ewl]: due to a track fault, pls add 10 mins travel time from #outrampark to #eunos towards #pasirris. train service is still available.
811896318549377025	2016-12-22 11:29:01	[ewl]: due to a track fault, pls add 15 mins travel time from #outrampark to #eunos towards #pasirris. train service is still available.
808842101249089537	2016-12-14 01:12:39	[ewl] cleared: train services between #pasirris &amp; #outrampark have resumed.
808839359088603136	2016-12-14 01:01:45	[ewl]update:fault cleared , trains are progressively returning to normal speed. pls add 10mins travel time btwn #pasirris &amp; #outrampark.
808835452652306433	2016-12-14 00:46:14	check our bus guides at https://t.co/skzneuburm for details on bus services.
808833676532334592	2016-12-14 00:39:10	[ewl]update:pls add 20mins travel time between #pasirris &amp; #outrampark due to a signalling fault at #aljunied. train svc is still available
808830719090794496	2016-12-14 00:27:25	[ewl]: due to a signalling fault, pls add 10mins travel time between #pasirris &amp; #outrampark. train service is still available.
806110555014447104	2016-12-06 12:18:27	[ewl]update:fault cleared, trains are progressively returning to normal speed.
806106844556967936	2016-12-06 12:03:43	[ewl]: due to a track fault near jurongeast, pls add 10 mins travel time from #cityhall to #jurongeast. train service is still available.
806099380562333696	2016-12-06 11:34:03	[ewl] cleared: train services between #boonlay &amp; #jookoon have resumed. free regular bus services have ceased.
806097062953529344	2016-12-06 11:24:51	[ewl]update:free regular bus are still available btw #boon lay &amp; #jookoon.
806096004202131457	2016-12-06 11:20:38	[ewl]update:free regular bus are still available btw #jurongeast &amp; #jookoon.
806093484964708352	2016-12-06 11:10:37	[ewl] cleared: train services between #boonlay &amp; #jookoon have resumed. pls add 10mins travel time btwn #jurongeast &amp; #jookoon.
806090879492493312	2016-12-06 11:00:16	[ewl] update: no train service between #boonlay &amp; #jookoon due to a signalling fault at #jookoon.
799794691046658049	2016-11-19 02:01:28	smrt partnered uob to launch singapore’s first postgraduate railway course to deepen expertise of engineers. watch: https://t.co/8sncr5h2mu https://t.co/pzdwogjoi5
799559266575101952	2016-11-18 10:25:58	[ewl]update:track fault cleared, trains are progressively returning to normal speed from #tanahmerah to #bugis towards #jookoon
799557018654740480	2016-11-18 10:17:02	[ewl]update:pls add 5 mins travel time from #tanahmerah towards #jookoon,due to a track fault at #lavender. train svc is still available
799553683029655552	2016-11-18 10:03:47	[ewl]: due to a track fault, pls add 10 mins travel time from #tanah merah to #bugis towards #joo koon. train service is still available.
794790111242108928	2016-11-05 06:35:03	[ccl] update: tests have been completed. telco signals will progressively resume along circle line.
794366600971309057	2016-11-04 02:32:10	[ccl] due to ongoing tests, commuters travelling along the circle line will experience temporary suspension of telco signals
794314292031930369	2016-11-03 23:04:19	[ccl] due to ongoing tests, commuters travelling along the circle line will experience temporary suspension of telco signals.
794309046379520000	2016-11-03 22:43:28	due to intermittent signal interference, ccl trains may experience delays. for safety, ccl trains are manned this morning. we are sorry.
794184881790021632	2016-11-03 14:30:05	[ccl] update: tests have been completed. telco signals will progressively resume along circle line.
794161781933383680	2016-11-03 12:58:18	[ccl] due to ongoing tests, commuters travelling along the ccl will experience temporary suspension of telco signals.
794118739407020032	2016-11-03 10:07:16	due to intermittent signal interference, ccl trains may experience delays. for safety, ccl trains are manned this evening. we are sorry.
793770194489311233	2016-11-02 11:02:16	[ewl] cleared:free regular bus services between #queenstown and #outrampark have ceased.
793760719678300160	2016-11-02 10:24:37	[ewl]update:fault cleared, trains are progressively returning to normal speed. free regular bus services are still available.
793759769173516288	2016-11-02 10:20:50	[ewl] cleared: train services from #queenstown towards #outrampark have resumed. train are progressively return to normal speed.
793757782478458880	2016-11-02 10:12:57	[ewl]update: no train service from #queenstown to #outram park towards pasirris.free regular bus still available.
793752680027959296	2016-11-02 09:52:40	[ewl] update: free regular bus services are available between #queenstown and  #outrampark.
793751632706097153	2016-11-02 09:48:31	[ewl]no train service from #queenstown to #outram park towards pasirris,due to a train fault at #tiongbharu.est resumption time: 18:10hrs.
793656539999375361	2016-11-02 03:30:39	[ccl] bus bridging and free regular bus svcs have ceased.
793654954476998656	2016-11-02 03:24:21	[ccl] train svcs have resumed. bus bridging svc continue btwn #bishan &amp; #payalebar. free regular bus svc are still avail at all ccl stns.
793650082021117953	2016-11-02 03:04:59	[ccl] train svcs have resumed. bus bridging svc avail btwn #bishan &amp; #payalebar. free regular bus svc are still avail at all ccl stns.
793645404172673024	2016-11-02 02:46:24	[ccl] train svcs have resumed. bus bridging svc avail between #bishan and #payalebar. free regular bus svc are still avail at all ccl stns.
793640708976455680	2016-11-02 02:27:44	[ccl] train svcs just resumed. bus bridging svc avail between #bishan and #payalebar. free regular bus svc are still avail at all ccl stns.
793638804405952512	2016-11-02 02:20:10	[ccl]bus bridging svcs avail between #bishan and #payalebar. free regular bus svc at all ccl stns. alt travel option:https://t.co/ypy6tcyniw
793633982705311744	2016-11-02 02:01:01	[ccl} bus bridging svcs avail between #bishan and #payalebar. free regular bus svc at all ccl stns.
793631421369757697	2016-11-02 01:50:50	[ccl]no train svc btwn #botanicgardens and #serangoon. free regular bus svc at all ccl stns. alt travel options:https://t.co/ypy6tcyniw
793626707680894976	2016-11-02 01:32:06	[ccl] no train svc btwn #botanicgardens and #serangoon. free regular bus svc at all ccl stns. alt travel options: https://t.co/ypy6tcyniw
793625335954714624	2016-11-02 01:26:39	[ccl] no train svc between #botanicgardens and #marymount. free regular bus svc at all ccl stns. alt travel options: https://t.co/ypy6tcyniw
793620342564540417	2016-11-02 01:06:49	[ccl] no train service between #botanicgardens and #marymount
793615307348652033	2016-11-02 00:46:48	[ccl] update: free regular bus at all ccl stations.
793612894235611137	2016-11-02 00:37:13	[ccl] update: estimate 30 mins additional travelling time on the circle line due to intermittent signal fault.
793607677754482688	2016-11-02 00:16:29	[ccl] update: estimate 20 mins additional travelling time on the circle line due to intermittent signal fault.
793605837436489729	2016-11-02 00:09:10	[ccl] update: estimate 10 mins additional travelling time from #botanicgardens to   #harbourfront due to signal fault.
793604689799426048	2016-11-02 00:04:37	[ccl]: due to a signal fault trains are moving slower towards #harbourfront. we are investigating the fault.
793598411945549824	2016-11-01 23:39:40	[ccl] cleared: fault cleared but trains and stations are crowded. due to   congestion, pls add 10mins travel time towards #dhobyghaut.
793597852437983233	2016-11-01 23:37:27	[ccl]   update: estimate 10 mins additional travelling time between #pasirpanjang and   #one-north due to signal fault
793341564651044865	2016-11-01 06:39:03	watch smrt transforms sg’s oldest &amp; longest nsewl and how the rail renewal prog paves a better journey for everyone: https://t.co/btan5xvjfc https://t.co/jqq2vpa2fz
